id,book_id,title,authors,original_publication_year,average_rating,ratings_count
5057,99208,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",Edward Abbey,1975,4.08,15513
5058,6323821,Last Night in Twisted River,John Irving,2009,3.74,18441
5059,10115852,"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",Rob Bell,2011,3.54,17668
5060,9376345,"Bite Club (The Morganville Vampires, #10)",Rachel Caine,2011,4.23,25064
5061,78970,A Matter of Honor,Jeffrey Archer,1985,3.9,16502
5062,469901,Mr. Perfect,Linda Howard,2000,4.07,24753
5063,16093188,"Up to Me (The Bad Boys, #2)",M. Leighton,2013,4.12,30597
5064,16124019,"Waking Up Married (Waking Up, #1)",Mira Lyn Kelly,2012,3.53,23812
5065,1225261,No Time for Goodbye (No Time For Goodbye #1),Linwood Barclay,2007,4,17413
5066,207802,"Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World",Katherine Hannigan,2004,3.86,20551
5067,4703450,"The Dragon Keeper (Rain Wild Chronicles, #1)",Robin Hobb,2009,3.93,19620
5068,210404,A Sand County Almanac and Sketches Here and There,Aldo Leopold,1949,4.24,16792
5069,895886,Lassie Come-Home,"Eric Knight, Marguerite Kirmse",1940,4.16,19100
5070,178788,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet, Weight Loss, And Long-term Health","T. Colin Campbell, Thomas M. Campbell II",2001,4.21,16485
5071,1013383,The Gruffalo,"Julia Donaldson, Axel Scheffler",1999,4.47,19609
5072,359,"The Salmon of Doubt (Dirk Gently, #3)",Douglas Adams,2002,3.92,20177
5073,250024,The City and the Stars,Arthur C. Clarke,1956,4.08,19032
5074,18667307,"Tokyo Ghoul, tome 1 (Tokyo Ghoul, #1)","Sui Ishida, 石田 スイ",2012,4.43,43490
5075,352262,"How to Train Your Dragon (How to Train Your Dragon, #1)",Cressida Cowell,2003,3.85,23042
5076,6753,Brief Interviews with Hideous Men,David Foster Wallace,1999,3.88,15555
5077,170619,All Around the Town,Mary Higgins Clark,1992,3.94,20029
5078,4758093,"L.A. Candy (L.A. Candy, #1)",Lauren Conrad,2009,3.36,21910
5079,6618272,The Siren,Kiera Cass,2009,3.78,21740
5080,43993,The Quiet Game,Greg Iles,1999,4.17,16853
5081,22680,American Sphinx: The Character of Thomas Jefferson,Joseph J. Ellis,1996,3.9,17375
5082,11777020,Headhunters,"Jo Nesbø, Don Bartlett",2008,3.78,16509
5083,93793,"The Messenger (Gabriel Allon, #6)",Daniel Silva,2006,4.18,16974
5084,243598,The Sheltering Sky,Paul Bowles,1949,3.92,16494
5085,22910900,The Rest of Us Just Live Here,Patrick Ness,2015,3.76,23412
5086,1933181,The Lady Elizabeth,Alison Weir,2008,3.97,20345
5087,16131193,The Astronaut Wives Club,Lily Koppel,2013,3.26,17837
5088,184419,The Man Who Was Thursday: A Nightmare,"G.K. Chesterton, Jonathan Lethem",1908,3.85,17481
5089,764903,Cheaper by the Dozen,"Frank B. Gilbreth Jr., Ernestine Gilbreth Carey",1948,3.99,26266
5090,2198274,The Monster of Florence,"Douglas Preston, Mario Spezi",2008,3.72,21548
5091,112525,Winter's Bone,Daniel Woodrell,2006,3.92,18306
5092,30243,"Seduced by Moonlight (Merry Gentry, #3)",Laurell K. Hamilton,2004,4.05,26388
5093,1297150,"Sword Song (The Saxon Stories, #4)",Bernard Cornwell,2007,4.28,17106
5094,1734639,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,Jessica Seinfeld,2007,3.39,17837
5095,228534,The Weight of Water,Anita Shreve,1997,3.62,21394
5096,16062210,"Music of the Heart (Runaway Train, #1)",Katie Ashley,2013,4,32013
5097,41951,Scarlet Feather,Maeve Binchy,2000,3.93,20948
5098,16070018,"Truth (Consequences, #2)",Aleatha Romig,2012,4.38,25472
5099,34503,"The Last Hero (Discworld, #27; Rincewind #7)","Terry Pratchett, Paul Kidby",2001,4.15,22537
5100,83539,Fantastic Voyage,Isaac Asimov,1966,3.89,20415
5101,11472,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,1998,4.3,18716
5102,12611073,The Harbinger: The Ancient Mystery that Holds the Secret of America's Future,Jonathan Cahn,2011,3.93,15063
5103,16248078,"The English Girl (Gabriel Allon, #13)",Daniel Silva,2013,4.08,15292
5104,8296140,Clara and Mr. Tiffany,Susan Vreeland,2010,3.71,23459
5105,18295852,The Geography of You and Me,Jennifer E. Smith,2014,3.68,22368
5106,7991200,"Angel (Angel, #1)",L.A. Weatherly,2010,3.89,22262
5107,11254850,"Seeds of Rebellion (Beyonders, #2)",Brandon Mull,2012,4.25,20291
5108,82751,Chinese Cinderella: The True Story of an Unwanted Daughter,Adeline Yen Mah,1999,4.04,21410
5109,14785,"Chosen Prey (Lucas Davenport, #12)",John Sandford,2001,4.23,20176
5110,8320534,Raymond E. Feist's Magician Master,"Bryan J.L. Glass, Tim Seeley, Hugo Petrus, Raymond E. Feist",2010,4.43,18430
5111,31140847,Bossman,Vi Keeland,2016,4.25,24354
5112,2880715,The Black Dagger Brotherhood: An Insider's Guide,J.R. Ward,2008,4.32,26144
5113,6120349,"Locke & Key, Vol. 2: Head Games","Joe Hill, Gabriel Rodríguez",2009,4.36,22505
5114,91247,"Ramona and Her Father (Ramona, #4)","Beverly Cleary, Alan Tiegreen",1984,4.02,22181
5115,49596,The Secret Adversary (Tommy and Tuppence #1),Agatha Christie,1922,3.82,20457
5116,53413,Hopscotch,"Julio Cortázar, Gregory Rabassa",1963,4.25,10309
5117,9635495,"Fallen (Will Trent, #5)",Karin Slaughter,2011,4.23,19777
5118,25689074,"Stars Above (The Lunar Chronicles, #4.5)",Marissa Meyer,2016,4.27,29333
5119,1207904,Clapton: The Autobiography,Eric Clapton,2007,3.81,16369
5120,647,No Logo,Naomi Klein,1999,3.86,18792
5121,43927,No Second Chance,Harlan Coben,2003,4.05,18799
5122,7748,Fear and Loathing on the Campaign Trail '72,Hunter S. Thompson,1973,4.1,15306
5123,764434,Shroud for a Nightingale (Adam Dalgliesh #4),P.D. James,1971,4.04,18044
5124,21853633,"First Frost (Waverley Family, #2)",Sarah Addison Allen,2015,3.95,20936
5125,223380,Stories of Your Life and Others,Ted Chiang,2002,4.27,16252
5126,53926,Travesuras de la niña mala,Mario Vargas Llosa,2006,4.04,11707
5127,6449290,The Girl Who Fell from the Sky,Heidi W. Durrow,2010,3.6,19139
5128,4031,Lunar Park,Bret Easton Ellis,2005,3.6,16431
5129,32523,"Hide (Detective D.D. Warren, #2)",Lisa Gardner,2007,4.14,21892
5130,969177,Ayat-Ayat Cinta,Habiburrahman El-Shirazy,2004,3.81,12345
5131,29519514,"Broken Prince (The Royals, #2)",Erin Watt,2016,4.11,21901
5132,16054811,Manuscript Found in Accra,"Paulo Coelho, Margaret Jull Costa",2012,3.8,14318
5133,9296438,Save Me,Lisa Scottoline,2011,3.63,20168
5134,52640,Weaveworld,Clive Barker,1987,4.13,19251
5135,170650,"Loves Music, Loves to Dance",Mary Higgins Clark,1991,3.89,21880
5136,215542,"The Rivers of Zadaa (Pendragon, #6)",D.J. MacHale,2005,4.19,20264
5137,11227040,"Sweet Dreams (Colorado Mountain, #2)",Kristen Ashley,2011,4.42,34766
5138,133486,Nicholas and Alexandra,Robert K. Massie,1967,4.25,17709
5139,12275680,"Wicked Business (Lizzy & Diesel, #2)",Janet Evanovich,2012,3.76,24162
5140,16054808,Escape from Mr. Lemoncello's Library (Mr. Lemoncello's Library #1),Chris Grabenstein,2013,4.13,21376
5141,17208,Friday,Robert A. Heinlein,1982,3.82,21388
5142,6926176,"Her Mother's Hope (Marta's Legacy, #1)",Francine Rivers,2010,4.28,18257
5143,97860,Tuesday,David Wiesner,1991,4.17,21366
5144,19707,"Red Rabbit (Jack Ryan Universe, #3)",Tom Clancy,2002,3.64,19287
5145,13986,"Arrows of the Queen (Heralds of Valdemar, #1)",Mercedes Lackey,1987,4.16,26844
5146,424,Slouching Towards Bethlehem,Joan Didion,1968,4.24,17787
5147,43917,"Rise of a Merchant Prince (The Serpentwar Saga, #2)",Raymond E. Feist,1995,4.02,20661
5148,7285498,"Angelfire (Angelfire, #1)",Courtney Allison Moulton,2011,3.93,27704
5149,12070846,Mile 81,Stephen King,2011,3.62,14213
5150,446,The Brooklyn Follies,Paul Auster,2005,3.81,15635
5151,277191,"The Ironwood Tree (The Spiderwick Chronicles, #4)","Holly Black, Tony DiTerlizzi",2004,3.92,27293
5152,159582,The Yearling,Marjorie Kinnan Rawlings,1930,3.99,21797
5153,13561164,"Dare You To (Pushing the Limits, #2)",Katie McGarry,2013,4.18,32490
5154,6952423,I Am Ozzy,"Ozzy Osbourne, Chris Ayres",2009,4.05,16922
5155,11077,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,J. Maarten Troost,2003,3.87,16954
5156,10445208,"Touch of Power (Healer, #1)",Maria V. Snyder,2011,4.17,29747
5157,5158,A Virtuous Woman,Kaye Gibbons,1989,3.67,21311
5158,59819,"Tears of the Moon (Gallaghers of Ardmore / Irish Trilogy, #2)",Nora Roberts,1999,4.19,24613
5159,8968,"The Vampire Prince (Cirque Du Freak, #6)",Darren Shan,2002,4.23,20877
5160,291356,"The Sapphire Rose (The Elenium, #3)",David Eddings,1991,3.98,23232
5161,24452249,Did You Ever Have a Family,Bill Clegg,2015,3.81,17129
5162,33813,The Gold Coast,Nelson DeMille,1990,4.06,18616
5163,781844,On Death and Dying,Elisabeth Kübler-Ross,1969,4.15,17937
5164,23346918,"14th Deadly Sin (Women’s Murder Club, #14)","James Patterson, Maxine Paetro",2015,3.99,12823
5165,827412,"It Happened One Autumn (Wallflowers, #2)",Lisa Kleypas,2005,4.15,30993
5166,2833172,"Scarpetta (Kay Scarpetta, #16)",Patricia Cornwell,2008,3.72,21975
5167,21681,"Darkness, Take My Hand (Kenzie & Gennaro, #2)",Dennis Lehane,1996,4.17,19019
5168,239103,"Siege of Darkness (Forgotten Realms: Legacy of the Drow, #3; Legend of Drizzt, #9)",R.A. Salvatore,1993,4.15,17410
5169,9917945,"Perfect (Impulse, #2)",Ellen Hopkins,2011,4.35,21089
5170,17201095,"Play with Me (With Me in Seattle, #3)",Kristen Proby,2013,4.33,32132
5171,268604,"Portrait in Death (In Death, #16)",J.D. Robb,2003,4.37,24958
5172,17316075,"Second Chance Boyfriend (One Week Girlfriend, #2)",Monica  Murphy,2013,4.06,30299
5173,184040,"Y: The Last Man, Vol. 4: Safeword (Y: The Last Man, #4)","Brian K. Vaughan, Pia Guerra, Goran Parlov, José Marzán Jr.",2004,4.25,22207
5174,18668066,The Collector,Nora Roberts,2014,3.92,15888
5175,8088,Sunshine,Robin McKinley,2003,3.85,27918
5176,64857,"D is for Deadbeat (Kinsey Millhone, #4)",Sue Grafton,1987,3.85,26075
5177,10846336,Salvage the Bones,Jesmyn Ward,2010,3.81,18505
5178,22611920,"The Hook Up (Game On, #1)",Kristen Callihan,2014,4.04,27915
5179,14069,"Throne of Jade (Temeraire, #2)",Naomi Novik,2006,3.89,23015
5180,2368,Mornings on Horseback,David McCullough,1981,4.1,18321
5181,79426,"Y: The Last Man, Vol. 7: Paper Dolls (Y: The Last Man, #7)","Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",2006,4.25,22220
5182,92160,London,Edward Rutherfurd,1997,4.06,18902
5183,16116760,"Silence (Silence, #1)",Natasha Preston,2012,3.93,13042
5184,20309175,My True Love Gave to Me: Twelve Holiday Stories,"Stephanie Perkins, Holly Black, Ally Carter, Matt de la Pena, Gayle Forman, Jenny Han, David Levithan, Kelly Link, Myra McEntire, Rainbow Rowell, Laini Taylor, Kiersten White",2014,3.73,22480
5185,20509356,"Sand Omnibus (Sand, #1-5)",Hugh Howey,2014,3.96,14612
5186,18616975,"Off to Be the Wizard (Magic 2.0, #1)",Scott  Meyer,2013,3.98,12885
5187,659388,Nobody's Fool,Richard Russo,1993,4.12,18392
5188,66370,Rage,"Richard Bachman, Stephen King",1977,3.8,21746
5189,28407,"Germinal (Les Rougon-Macquart, #13)","Émile Zola, Roger Pearson",1885,4.09,19325
5190,13573795,"Ceaseless (Existence Trilogy, #3)",Abbi Glines,2012,4.2,27823
5191,11076177,The Cat's Table,Michael Ondaatje,2011,3.59,16631
5192,76740,The Demolished Man,Alfred Bester,1953,3.99,20685
5193,9578590,"Lost in Time (Blue Bloods, #6)",Melissa de la Cruz,2011,4.05,23154
5194,199786,"Ninth Key (The Mediator, #2)",Meg Cabot,2001,4.07,29922
5195,693172,Twilight Eyes,Dean Koontz,1984,3.86,20694
5196,25644437,"Find Her (Detective D.D. Warren, #8)",Lisa Gardner,2016,4.12,15957
5197,16122034,"Frigid (Frigid, #1)","J. Lynn, Jennifer L. Armentrout",2013,3.79,32611
5198,16532,Of Love and Shadows,"Isabel Allende, Margaret Sayers Peden",1984,3.96,15919
5199,6202556,"The Evolution of Calpurnia Tate (Calpurnia Tate, #1)",Jacqueline Kelly,2009,3.97,22291
5200,3678651,"Bad Girls Don't Die (Bad Girls Don't Die, #1)",Katie Alender,2009,4.07,18862
5201,41707,"Atlantis Found (Dirk Pitt, #15)",Clive Cussler,1999,3.96,19102
5202,4070095,Asterios Polyp,David Mazzucchelli,2009,4.19,19635
5203,651260,"Domes of Fire (The Tamuli, #1)",David Eddings,1992,3.98,22206
5204,138397,"The Walking Dead, Vol. 04: The Heart's Desire","Robert Kirkman, Charlie Adlard, Cliff Rathburn",2005,4.23,21488
5205,6277410,"The Stonekeeper's Curse (Amulet, #2)",Kazu Kibuishi,2009,4.33,21461
5206,13066,Sick Puppy,Carl Hiaasen,2000,3.88,18248
5207,24818,The Days Are Just Packed: A Calvin and Hobbes Collection,Bill Watterson,1993,4.68,19143
5208,3253215,"An Illustrated Life: Drawing Inspiration From The Private Sketchbooks Of Artists, Illustrators And Designers",Danny Gregory,2008,3.72,15601
5209,13154933,"Odd Apocalypse (Odd Thomas, #5)",Dean Koontz,2012,3.93,16063
5210,80369,Discipline and Punish: The Birth of the Prison,"Michel Foucault, Alan Sheridan, Thomas Mathiesen, Walter Seitter, Drago Braco Rotar",1975,4.21,16892
5211,215631,Pay It Forward,Catherine Ryan Hyde,1999,4.15,18220
5212,40168,The Creative License: Giving Yourself Permission to Be The Artist You Truly Are,Danny Gregory,2005,3.93,18139
5213,569346,"Full Moon o Sagashite, Vol. 1","Arina Tanemura, Tomo Kimura",2001,4.06,19443
5214,68531,"The Archer's Tale (The Grail Quest, #1)",Bernard Cornwell,2000,4.12,16032
5215,12535,Plan B: Further Thoughts on Faith,Anne Lamott,2004,4.05,18056
5216,62212,In the Company of the Courtesan,Sarah Dunant,2006,3.76,19614
5217,13630171,"The Skull Throne (Demon Cycle, #4)",Peter V. Brett,2015,4.14,15946
5218,84133,"Devil May Cry (Dark-Hunter, #11)",Sherrilyn Kenyon,2007,4.32,30249
5219,30002998,Two By Two,Nicholas Sparks,2016,3.9,27691
5220,96081,Sea Glass,Anita Shreve,2002,3.65,19585
5221,248470,"River Secrets (The Books of Bayern, #3)",Shannon Hale,2006,4.03,27399
5222,18404285,"Be Careful What You Wish For (The Clifton Chronicles, #4)",Jeffrey Archer,2014,4.04,13714
5223,12925063,"Inescapable (The Premonition, #1)",Amy A. Bartol,2013,4.05,25001
5224,6918909,"Illusions (Wings, #3)",Aprilynne Pike,2011,4.12,26291
5225,333907,Fatal Vision,Joe McGinniss,1983,4.1,18395
5226,1491906,Gang Leader for a Day: A Rogue Sociologist Takes to the Streets,Sudhir Venkatesh,2008,4.01,15387
5227,43915,Magician: Apprentice  (Raymond E. Feist's Magician: Apprentice #1),"Raymond E. Feist, Michael Avon Oeming, Bryan J.L. Glass, Ryan Stegman",1984,4.44,17782
5228,183554,Developing the Leader Within You,John C. Maxwell,1993,4.18,15817
5229,100933,"That Hideous Strength (Space Trilogy, #3)",C.S. Lewis,1945,3.87,19866
5230,18652002,The Bees,Laline Paull,2014,3.67,15848
5231,2458340,Ape House,Sara Gruen,2010,3.46,21093
5232,18884,Polgara the Sorceress (Malloreon),"David Eddings, Leigh Eddings",1997,4.07,22802
5233,22674105,China Rich Girlfriend (Crazy Rich Asians #2),Kevin Kwan,2015,3.74,17708
5234,216304,A Woman After God's Own Heart,Elizabeth George,1997,4.29,16200
5235,206195,"State of the Union (Scot Harvath, #3)",Brad Thor,2004,4.2,16466
5236,15793186,The Good House,Ann Leary,2013,3.66,16490
5237,14362,"Bless Me, Ultima",Rudolfo Anaya,1972,3.74,18380
5238,9913,Glamorama,Bret Easton Ellis,1998,3.47,14947
5239,169211,"F is for Fugitive (Kinsey Millhone, #6)",Sue Grafton,1988,3.9,24842
5240,2033352,"The Redeemer (Harry Hole, #6)",Jo Nesbø,2005,4.07,9337
5241,61264,Silk,Alessandro Baricco,1996,3.82,14555
5242,7963208,A Secret Kept,Tatiana de Rosnay,2009,3.33,19079
5243,27530,"The Remnant (Left Behind, #10)","Tim LaHaye, Jerry B. Jenkins",2002,4.01,18785
5244,9804,The Baron in the Trees,"Italo Calvino, Archibald Colquhoun",1957,4.06,13221
5245,11450360,"Twilight: The Graphic Novel, Vol. 2  (Twilight: The Graphic Novel, #2)","Stephenie Meyer, Young Kim",2011,4.26,19795
5246,18468559,"Raw (RAW Family, #1)",Belle Aurora,2014,4.23,19180
5247,5367,"The Great Book of Amber (The Chronicles of Amber, #1-10)",Roger Zelazny,1999,4.31,20748
5248,7519472,The Darkest Lie (Lords of the Underworld #6),Gena Showalter,2010,4.32,27343
5249,68453,"Czas pogardy (Saga o Wiedźminie, #4)",Andrzej Sapkowski,1995,4.32,11551
5250,11382346,"That Boy (That Boy, #1)",Jillian Dodd,2011,3.96,20981
5251,12384157,The Dressmaker,Kate Alcott,2012,3.44,20464
5252,16006,"Paradise (Second Opportunities, #1)",Judith McNaught,1991,4.32,24363
5253,525995,Jumanji,Chris Van Allsburg,1981,4.03,21961
5254,341735,Replay,Ken Grimwood,1986,4.16,18019
5255,9827912,Incognito: The Secret Lives of the Brain,David Eagleman,2011,3.98,11957
5256,22543,Death by Black Hole - And Other Cosmic Quandaries,Neil deGrasse Tyson,2006,4.11,9815
5257,133445,The Edible Woman,Margaret Atwood,1969,3.67,21440
5258,17977,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,Richard Dawkins,2004,4.13,16775
5259,18584855,Heartless,Marissa Meyer,2016,4.06,33348
5260,128092,"The Pigman (The Pigman, #1)",Paul Zindel,1968,3.58,21278
5261,39026,"Deep Storm (Jeremy Logan, #1)",Lincoln Child,2007,3.87,18413
5262,9397967,"Abandon (Abandon, #1)",Meg Cabot,2011,3.71,30934
5263,97898,"The Full Cupboard of Life (No. 1 Ladies' Detective Agency, #5)",Alexander McCall Smith,2003,4.02,23089
5264,263179,"How to Marry a Millionaire Vampire (Love at Stake, #1)",Kerrelyn Sparks,2005,3.85,27854
5265,105548,The Foot Book: Dr. Seuss's Wacky Book of Opposites (Bright and Early Board Books),Dr. Seuss,1968,3.99,22268
5266,17831616,"Beautiful Bitch (Beautiful Bastard, #1.5)",Christina Lauren,2013,3.94,31616
5267,1166131,"The Recruit (Cherub, #1)",Robert Muchamore,2004,4.22,19679
5268,327242,Anatomy for the Artist,Sarah Simblet,2001,3.97,17000
5269,38412,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,1997,4.22,15738
5270,161361,"The Christmas Box (The Christmas Box, #1)",Richard Paul Evans,1993,3.95,18869
5271,8046350,"My Blood Approves (My Blood Approves, #1)",Amanda Hocking,2010,3.83,21707
5272,18341046,"Until November (Until, #1)",Aurora Rose Reynolds,2013,4.16,33606
5273,49011,The Bloody Chamber and Other Stories,Angela Carter,1979,4.02,20438
5274,86856,A Cook's Tour: Global Adventures in Extreme Cuisines,Anthony Bourdain,2001,3.97,16719
5275,19797,The Power of Art,Simon Schama,2006,3.87,13423
5276,20257122,"Finding Me: A Decade of Darkness, a Life Reclaimed - A Memoir of the Cleveland Kidnappings","Michelle Knight, Michelle Burford",2014,4.12,12653
5277,98405,"Born in Shame (Born In Trilogy, #3)",Nora Roberts,1996,4.07,24398
5278,7797874,"Return to Paradise (Leaving Paradise, #2)",Simone Elkeles,2010,4.05,29043
5279,18336965,My Heart and Other Black Holes,Jasmine Warga,2015,4.02,22311
5280,22693211,Girl in a Band,Kim Gordon,2015,3.58,14491
5281,2272813,"Ninth Grade Slays (The Chronicles of Vladimir Tod, #2)",Heather Brewer,2008,4.14,20198
5282,6526,"Book of the Dead (Kay Scarpetta, #15)",Patricia Cornwell,2007,3.63,20962
5283,588138,The Hero With a Thousand Faces,Joseph Campbell,1949,4.24,17920
5284,7713965,"Bad Blood (Virgil Flowers, #4)",John Sandford,2010,4.21,18504
5285,8964,"Jesus Freaks: Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks (Jesus Freaks, #1)","D.C. Talk, The Voice of the Martyrs",1997,4.2,17602
5286,15811496,Cooked: A Natural History of Transformation,Michael Pollan,2013,3.98,16078
5287,47956,Daughter of the Blood (The Black Jewels #1),Anne Bishop,1998,4.12,25432
5288,9265891,"The Lost Gate (Mither Mages, #1)",Orson Scott Card,2011,3.82,18235
5289,18142329,"Police (Harry Hole, #10)","Jo Nesbø, Don Bartlett",2013,4.22,14495
5290,31342,"Vittorio, The Vampire (New Tales of the Vampires, #2)",Anne Rice,1999,3.5,21402
5291,568592,"Fushigi Yûgi: The Mysterious Play, Vol. 1: Priestess","Yuu Watase, Yuji Oniki",1992,4.08,18060
5292,1951125,"The Lace Reader (The Lace Reader, #1)",Brunonia Barry,2006,3.46,20534
